,president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp,datenumber
4159,Donald Trump,All polls,10/7/2020,6/24/2019,6/25/2019,YouGov,B,1000.0,a,0.12481832,0.0,43.0,50.0,43.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hk8lzo6kn3/tabs_Trump_Tweets_20190624.pdf,58548,98452,6/25/2019,19:17:36  7 Oct 2020,18072.0
4165,Donald Trump,All polls,10/7/2020,6/25/2019,6/26/2019,YouGov,B,1000.0,a,0.12544978,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8u4w4uwxno/tabs_Trump_Tweets_20190625.pdf,58558,98576,6/27/2019,19:17:36  7 Oct 2020,18073.0
4168,Donald Trump,All polls,10/7/2020,6/26/2019,6/27/2019,YouGov,B,1000.0,a,0.12650717,0.0,44.0,48.0,44.923164,49.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dgki0w754w/tabs_Trump_Tweets_20190626.pdf,58562,98593,6/28/2019,19:17:36  7 Oct 2020,18074.0
4172,Donald Trump,All polls,10/7/2020,6/27/2019,6/28/2019,YouGov,B,1000.0,a,0.12650717,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n622u79g3n/tabs_Trump_Tweets_20190627.pdf,58568,98616,6/29/2019,19:17:36  7 Oct 2020,18075.0
4177,Donald Trump,All polls,10/7/2020,6/28/2019,6/29/2019,YouGov,B,1000.0,a,0.12585665,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8utr6jpprq/tabs_Trump_Tweets_20190628.pdf,58573,98685,6/30/2019,19:17:36  7 Oct 2020,18076.0
4184,Donald Trump,All polls,10/7/2020,6/29/2019,6/30/2019,YouGov,B,1000.0,a,0.12521771,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x2q4hu85rr/tabs_Trump_Tweets_20190629.pdf,58575,98688,7/1/2019,19:17:36  7 Oct 2020,18077.0
4188,Donald Trump,All polls,10/7/2020,6/30/2019,7/2/2019,YouGov,B,1500.0,a,0.18688503,0.0,41.0,49.0,41.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4ggh3e3308/econTabReport.pdf,58606,98941,7/3/2019,19:17:36  7 Oct 2020,18079.0
4189,Donald Trump,All polls,10/7/2020,6/30/2019,7/1/2019,YouGov,B,1000.0,a,0.12459002,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/44fej5m59k/tabs_Trump_Tweets_20190630.pdf,58594,98909,7/2/2019,19:17:36  7 Oct 2020,18078.0
4192,Donald Trump,All polls,10/7/2020,7/1/2019,7/2/2019,YouGov,B,1000.0,a,0.12521771,0.0,44.0,49.0,44.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fruxb8fbnl/tabs_Trump_Tweets_20190701.pdf,58613,99054,7/7/2019,19:17:36  7 Oct 2020,18079.0
4193,Donald Trump,All polls,10/7/2020,7/2/2019,7/3/2019,YouGov,B,1000.0,a,0.12585665,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4vv5bykyu2/tabs_Trump_Tweets_20190702.pdf,58614,99056,7/7/2019,19:17:36  7 Oct 2020,18080.0
4195,Donald Trump,All polls,10/7/2020,7/4/2019,7/4/2019,YouGov,B,1000.0,a,0.12650717,0.0,42.0,50.0,42.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bv5kxrgj32/tabs_Trump_Tweets_20190703.pdf,58615,99058,7/7/2019,19:17:36  7 Oct 2020,18081.0
4200,Donald Trump,All polls,10/7/2020,7/4/2019,7/5/2019,YouGov,B,1000.0,a,0.12650717,0.0,45.0,49.0,45.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hlzl7td76d/tabs_Trump_Tweets_20190704.pdf,58629,99099,7/9/2019,19:17:36  7 Oct 2020,18082.0
4202,Donald Trump,All polls,10/7/2020,7/5/2019,7/6/2019,YouGov,B,1000.0,a,0.12585665,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/uiqetf24jx/tabs_Trump_Tweets_20190705.pdf,58630,99101,7/9/2019,19:17:36  7 Oct 2020,18083.0
4207,Donald Trump,All polls,10/7/2020,7/6/2019,7/7/2019,YouGov,B,1000.0,a,0.12528121,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2m2hbe1h6e/tabs_Trump_Tweets_20190706.pdf,58631,99103,7/9/2019,19:17:36  7 Oct 2020,18084.0
4210,Donald Trump,All polls,10/7/2020,7/7/2019,7/9/2019,YouGov,B,1500.0,a,0.18698028,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/al25duedar/econTabReport.pdf,58637,99136,7/10/2019,19:17:36  7 Oct 2020,18086.0
4213,Donald Trump,All polls,10/7/2020,7/7/2019,7/8/2019,YouGov,B,1000.0,a,0.12465352,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fw120yze6k/tabs_Trump_Tweets_20190707.pdf,58632,99105,7/9/2019,19:17:36  7 Oct 2020,18085.0
4218,Donald Trump,All polls,10/7/2020,7/8/2019,7/9/2019,YouGov,B,1000.0,a,0.12528121,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/i4vnk5jzw1/tabs_Trump_Tweets_20190708.pdf,58639,99139,7/10/2019,19:17:36  7 Oct 2020,18086.0
4222,Donald Trump,All polls,10/7/2020,7/9/2019,7/10/2019,YouGov,B,1000.0,a,0.12592015,0.0,43.0,50.0,43.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6h8moi2zrz/tabs_Trump_Tweets_20190709.pdf,58641,99222,7/11/2019,19:17:36  7 Oct 2020,18087.0
4226,Donald Trump,All polls,10/7/2020,7/11/2019,7/11/2019,YouGov,B,1000.0,a,0.12657067,0.0,45.0,49.0,45.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/l69si61xzl/tabs_Trump_Tweets_20190710.pdf,58650,99293,7/12/2019,19:17:36  7 Oct 2020,18088.0
4228,Donald Trump,All polls,10/7/2020,7/11/2019,7/12/2019,YouGov,B,1000.0,a,0.12657067,0.0,42.0,49.0,42.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/87k2lebi6q/tabs_Trump_Tweets_20190711.pdf,58655,99300,7/13/2019,19:17:36  7 Oct 2020,18089.0
4232,Donald Trump,All polls,10/7/2020,7/12/2019,7/13/2019,YouGov,B,1000.0,a,0.12592015,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bm8rsghe2c/tabs_Trump_Tweets_20190712.pdf,58656,99305,7/14/2019,19:17:36  7 Oct 2020,18090.0
4237,Donald Trump,All polls,10/7/2020,7/13/2019,7/14/2019,YouGov,B,1000.0,a,0.12528121,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ceef98x1yo/tabs_Trump_Tweets_20190713.pdf,58657,99311,7/15/2019,19:17:36  7 Oct 2020,18091.0
4240,Donald Trump,All polls,10/7/2020,7/14/2019,7/15/2019,YouGov,B,1000.0,a,0.12465352,0.0,43.0,50.0,43.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sb6v1l7zdd/tabs_Trump_Tweets_20190714.pdf,58665,99329,7/16/2019,19:17:36  7 Oct 2020,18092.0
4241,Donald Trump,All polls,10/7/2020,7/14/2019,7/16/2019,YouGov,B,1500.0,a,0.18698028,0.0,44.0,48.0,44.923164,49.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xj7rpmvws8/econTabReport.pdf,58677,99375,7/17/2019,19:17:36  7 Oct 2020,18093.0
4247,Donald Trump,All polls,10/7/2020,7/15/2019,7/16/2019,YouGov,B,1000.0,a,0.12528121,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7d89u7jzlm/tabs_Trump_Tweets_20190715.pdf,58675,99371,7/16/2019,19:17:36  7 Oct 2020,18093.0
4249,Donald Trump,All polls,10/7/2020,7/16/2019,7/17/2019,YouGov,B,1000.0,a,0.12594054,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5ixzcqz1wj/tabs_Trump_Tweets_20190716.pdf,58685,99466,7/18/2019,19:17:36  7 Oct 2020,18094.0
4254,Donald Trump,All polls,10/7/2020,7/17/2019,7/18/2019,YouGov,B,1000.0,a,0.1265911,0.0,43.0,50.0,43.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x6tdh2bfle/tabs_Trump_Tweets_20190717.pdf,58690,99473,7/19/2019,19:17:36  7 Oct 2020,18095.0
4258,Donald Trump,All polls,10/7/2020,7/18/2019,7/19/2019,YouGov,B,1000.0,a,0.1265911,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/99phi78lcx/tabs_Trump_Tweets_20190718.pdf,58709,99552,7/23/2019,19:17:36  7 Oct 2020,18096.0
4262,Donald Trump,All polls,10/7/2020,7/19/2019,7/20/2019,YouGov,B,1000.0,a,0.12594054,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vki73wrgsj/tabs_Trump_Tweets_20190719.pdf,58710,99554,7/23/2019,19:17:36  7 Oct 2020,18097.0
4268,Donald Trump,All polls,10/7/2020,7/20/2019,7/21/2019,YouGov,B,1000.0,a,0.12530154,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/v03jltp0lu/tabs_Trump_Tweets_20190720.pdf,58711,99556,7/23/2019,19:17:36  7 Oct 2020,18098.0
4269,Donald Trump,All polls,10/7/2020,7/21/2019,7/23/2019,YouGov,B,1500.0,a,0.18701071,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n0eqovafro/econTabReport.pdf,58726,99643,7/24/2019,19:17:36  7 Oct 2020,18100.0
4273,Donald Trump,All polls,10/7/2020,7/21/2019,7/22/2019,YouGov,B,1000.0,a,0.1246738,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5qit5lgxp6/tabs_Trump_Tweets_20190721.pdf,58712,99558,7/23/2019,19:17:36  7 Oct 2020,18099.0
4278,Donald Trump,All polls,10/7/2020,7/22/2019,7/23/2019,YouGov,B,1000.0,a,0.12530154,0.0,43.0,49.0,43.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/wfnlq3qleb/tabs_Trump_Tweets_20190722.pdf,58725,99640,7/23/2019,19:17:36  7 Oct 2020,18100.0
4282,Donald Trump,All polls,10/7/2020,7/23/2019,7/24/2019,YouGov,B,1000.0,a,0.12594054,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/z4rq3fsbc9/tabs_Trump_Tweets_20190723.pdf,58732,99730,7/25/2019,19:17:36  7 Oct 2020,18101.0
4287,Donald Trump,All polls,10/7/2020,7/24/2019,7/25/2019,YouGov,B,1000.0,a,0.1265911,0.0,41.0,54.0,41.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3o6269tapc/tabs_Trump_Tweets_20190724.pdf,58737,99773,7/26/2019,19:17:36  7 Oct 2020,18102.0
4289,Donald Trump,All polls,10/7/2020,7/25/2019,7/26/2019,YouGov,B,1000.0,a,0.1265911,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5lx2ce02id/tabs_Trump_Tweets_20190725.pdf,58743,99781,7/27/2019,19:17:36  7 Oct 2020,18103.0
4293,Donald Trump,All polls,10/7/2020,7/26/2019,7/27/2019,YouGov,B,1000.0,a,0.12594054,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1bnk5y50ux/tabs_Trump_Tweets_20190726.pdf,58744,99785,7/28/2019,19:17:36  7 Oct 2020,18104.0
4298,Donald Trump,All polls,10/7/2020,7/27/2019,7/28/2019,YouGov,B,1000.0,a,0.12530154,0.0,42.0,53.0,42.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p5jgf8f4ml/tabs_Trump_Tweets_20190727.pdf,58745,99787,7/29/2019,19:17:36  7 Oct 2020,18105.0
4304,Donald Trump,All polls,10/7/2020,7/27/2019,7/30/2019,YouGov,B,1500.0,a,0.18701071,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hash0nbry8/econTabReport.pdf,58777,99947,7/31/2019,19:17:36  7 Oct 2020,18107.0
4308,Donald Trump,All polls,10/7/2020,7/28/2019,7/29/2019,YouGov,B,1000.0,a,0.1246738,0.0,44.0,52.0,44.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/el904whmcw/tabs_Trump_Tweets_20190728.pdf,58768,99923,7/30/2019,19:17:36  7 Oct 2020,18106.0
4312,Donald Trump,All polls,10/7/2020,7/29/2019,7/30/2019,YouGov,B,1000.0,a,0.12530154,0.0,46.0,48.0,46.923164,49.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xxao0c75e5/tabs_Trump_Tweets_20190729.pdf,58786,100068,8/1/2019,19:17:36  7 Oct 2020,18107.0
4315,Donald Trump,All polls,10/7/2020,7/30/2019,7/31/2019,YouGov,B,1000.0,a,0.12594054,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dk98v0rdxc/tabs_Trump_Tweets_20190730.pdf,58787,100070,8/1/2019,19:17:36  7 Oct 2020,18108.0
4317,Donald Trump,All polls,10/7/2020,8/1/2019,8/1/2019,YouGov,B,1000.0,a,0.1265911,0.0,43.0,52.0,43.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vbn7pmkzqv/tabs_Trump_Tweets_20190731.pdf,58792,100076,8/2/2019,19:17:36  7 Oct 2020,18109.0
4322,Donald Trump,All polls,10/7/2020,8/1/2019,8/2/2019,YouGov,B,1000.0,a,0.1265911,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2lu7hdgszl/tabs_Trump_Tweets_20190801.pdf,58807,100122,8/3/2019,19:17:36  7 Oct 2020,18110.0
4328,Donald Trump,All polls,10/7/2020,8/2/2019,8/3/2019,YouGov,B,1000.0,a,0.12594054,0.0,44.0,50.0,44.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f1c0wokta6/tabs_Trump_Tweets_20190802.pdf,58808,100125,8/4/2019,19:17:36  7 Oct 2020,18111.0
4332,Donald Trump,All polls,10/7/2020,8/3/2019,8/4/2019,YouGov,B,1000.0,a,0.12530154,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/nfyoemm74i/tabs_Trump_Tweets_20190803.pdf,58810,100128,8/5/2019,19:17:36  7 Oct 2020,18112.0
4335,Donald Trump,All polls,10/7/2020,8/3/2019,8/6/2019,YouGov,B,1500.0,a,0.18701071,0.0,41.0,49.0,41.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7jv630mjdk/econTabReport.pdf,58830,100211,8/7/2019,19:17:36  7 Oct 2020,18114.0
4338,Donald Trump,All polls,10/7/2020,8/4/2019,8/5/2019,YouGov,B,1000.0,a,0.1246738,0.0,41.0,54.0,41.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zwyfei2vx1/tabs_Trump_Tweets_20190804.pdf,58816,100146,8/5/2019,19:17:36  7 Oct 2020,18113.0
4339,Donald Trump,All polls,10/7/2020,8/5/2019,8/6/2019,YouGov,B,1000.0,a,0.12530154,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/llpppq3m1q/tabs_Trump_Tweets_20190805.pdf,58829,100209,8/6/2019,19:17:36  7 Oct 2020,18114.0
4349,Donald Trump,All polls,10/7/2020,8/6/2019,8/7/2019,YouGov,B,1000.0,a,0.12594054,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h43rst9rha/tabs_Trump_Tweets_20190806.pdf,58838,100328,8/8/2019,19:17:36  7 Oct 2020,18115.0
4353,Donald Trump,All polls,10/7/2020,8/7/2019,8/8/2019,YouGov,B,1000.0,a,0.1265911,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2ugllbwf7z/tabs_Trump_Tweets_20190807.pdf,58874,100405,8/8/2019,19:17:36  7 Oct 2020,18116.0
4356,Donald Trump,All polls,10/7/2020,8/8/2019,8/9/2019,YouGov,B,1000.0,a,0.1265911,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/fvrm932txs/tabs_Trump_Tweets_20190808.pdf,58879,100413,8/9/2019,19:17:36  7 Oct 2020,18117.0
4363,Donald Trump,All polls,10/7/2020,8/9/2019,8/10/2019,YouGov,B,1000.0,a,0.12594054,0.0,42.0,50.0,42.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hw7o4hknxc/tabs_Trump_Tweets_20190809.pdf,58881,100420,8/11/2019,19:17:36  7 Oct 2020,18118.0
4365,Donald Trump,All polls,10/7/2020,8/10/2019,8/11/2019,YouGov,B,1000.0,a,0.12530154,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8sm2u9auu2/tabs_Trump_Tweets_20190810.pdf,58882,100422,8/12/2019,19:17:36  7 Oct 2020,18119.0
4368,Donald Trump,All polls,10/7/2020,8/11/2019,8/12/2019,YouGov,B,1000.0,a,0.1246738,0.0,43.0,52.0,43.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7iwguc74ax/tabs_Trump_Tweets_20190811.pdf,58889,100457,8/13/2019,19:17:36  7 Oct 2020,18120.0
4374,Donald Trump,All polls,10/7/2020,8/10/2019,8/13/2019,YouGov,B,1500.0,a,0.18701071,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mujbtdyiti/econTabReport.pdf,58901,100483,8/14/2019,19:17:36  7 Oct 2020,18121.0
4375,Donald Trump,All polls,10/7/2020,8/12/2019,8/13/2019,YouGov,B,1000.0,a,0.12530154,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/stje7386gp/tabs_Trump_Tweets_20190812.pdf,58898,100475,8/13/2019,19:17:36  7 Oct 2020,18121.0
4382,Donald Trump,All polls,10/7/2020,8/13/2019,8/14/2019,YouGov,B,1000.0,a,0.12594054,0.0,43.0,50.0,43.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/xwolhb4unc/tabs_Trump_Tweets_20190813.pdf,58908,100595,8/15/2019,19:17:36  7 Oct 2020,18122.0
4389,Donald Trump,All polls,10/7/2020,8/14/2019,8/15/2019,YouGov,B,1000.0,a,0.1265911,0.0,43.0,51.0,43.923164,52.870313,,,https://s.crunch.io/widget/index.html#/ds/651a1ccf02df48bd8c0385eb41b44c42/row/000025?viz=groupedBarPlot&cp=percent&dp=0&grp=stack,58948,100804,8/20/2019,19:17:36  7 Oct 2020,18123.0
4392,Donald Trump,All polls,10/7/2020,8/15/2019,8/16/2019,YouGov,B,1000.0,a,0.1265911,0.0,42.0,53.0,42.923164,54.870313,,,https://s.crunch.io/widget/index.html#/ds/c5546ae788b24175a964d0aa0a12b656/row/000009?viz=groupedBarPlot&cp=percent&dp=0&grp=stack,58949,100806,8/20/2019,19:17:36  7 Oct 2020,18124.0
4397,Donald Trump,All polls,10/7/2020,8/16/2019,8/17/2019,YouGov,B,1000.0,a,0.12594054,0.0,42.0,51.0,42.923164,52.870313,,,https://s.crunch.io/widget/index.html#/ds/dda580b028d04a5da9870160ce3d8dee/row/000009?viz=groupedBarPlot&cp=percent&dp=0&grp=stack,58950,100808,8/20/2019,19:17:36  7 Oct 2020,18125.0
4403,Donald Trump,All polls,10/7/2020,8/17/2019,8/18/2019,YouGov,B,1000.0,a,0.12530154,0.0,41.0,53.0,41.923164,54.870313,,,https://s.crunch.io/widget/index.html#/ds/a7e39ff7ab5841918c082f7d9a518981/row/000009?viz=groupedBarPlot&cp=percent&dp=0&grp=stack,58951,100810,8/20/2019,19:17:36  7 Oct 2020,18126.0
4412,Donald Trump,All polls,10/7/2020,8/17/2019,8/20/2019,YouGov,B,1500.0,a,0.18701071,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u4gcv1suy6/econTabReport.pdf,58975,100879,8/21/2019,19:17:36  7 Oct 2020,18128.0
4413,Donald Trump,All polls,10/7/2020,8/18/2019,8/19/2019,YouGov,B,1000.0,a,0.1246738,0.0,41.0,51.0,41.923164,52.870313,,,https://s.crunch.io/widget/index.html#/ds/a01292146d304b10aa27587ee180a331/row/000009?viz=groupedBarPlot&cp=percent&dp=0&grp=stack,58952,100812,8/20/2019,19:17:36  7 Oct 2020,18127.0
4418,Donald Trump,All polls,10/7/2020,8/19/2019,8/20/2019,YouGov,B,1000.0,a,0.12530154,0.0,43.0,50.0,43.923164,51.870313,,,https://s.crunch.io/widget/index.html#/ds/d1679d035740449595033bd34e3cde24/row/000009?viz=groupedBarPlot&cp=percent&dp=0&grp=stack,58962,100846,8/20/2019,19:17:36  7 Oct 2020,18128.0
4423,Donald Trump,All polls,10/7/2020,8/20/2019,8/21/2019,YouGov,B,1000.0,a,0.12594054,0.0,43.0,50.0,43.923164,51.870313,,,https://s.crunch.io/widget/index.html#/ds/e663e2356cb74dddaca344c47db62981/row/000009?viz=groupedBarPlot&cp=percent&dp=0&grp=stack,58994,101000,8/21/2019,19:17:36  7 Oct 2020,18129.0
4427,Donald Trump,All polls,10/7/2020,8/21/2019,8/22/2019,YouGov,B,1000.0,a,0.1265911,0.0,43.0,51.0,43.923164,52.870313,,,https://s.crunch.io/widget/index.html#/ds/6e3228829c0e4b1c9773d4d045fd4d6f/row/000009?viz=groupedBarPlot&cp=percent&dp=0&grp=stack,59420,101714,8/23/2019,19:17:36  7 Oct 2020,18130.0
4435,Donald Trump,All polls,10/7/2020,8/22/2019,8/23/2019,YouGov,B,1000.0,a,0.1265911,0.0,40.0,53.0,40.923164,54.870313,,,https://s.crunch.io/widget/index.html#/ds/2bf9189b3ef5402d8bacf4a87a3d57c3/row/000009?viz=groupedBarPlot&cp=percent&dp=0&grp=stack,59424,101721,8/23/2019,19:17:36  7 Oct 2020,18131.0
4443,Donald Trump,All polls,10/7/2020,8/23/2019,8/24/2019,YouGov,B,1000.0,a,0.12594054,0.0,43.0,51.0,43.923164,52.870313,,,https://s.crunch.io/widget/index.html#/ds/31bd458c6e26411bae6377669d8f2f3f/row/000009?viz=groupedBarPlot&cp=percent&dp=0&grp=stack,59425,101727,8/24/2019,19:17:36  7 Oct 2020,18132.0
4448,Donald Trump,All polls,10/7/2020,8/24/2019,8/25/2019,YouGov,B,1000.0,a,0.12530154,0.0,41.0,53.0,41.923164,54.870313,,,https://s.crunch.io/widget/index.html#/ds/45db447e251641dd9e78cf5f2212e1aa/row/000009?viz=groupedBarPlot&cp=percent&dp=0&grp=stack,59426,101729,8/25/2019,19:17:36  7 Oct 2020,18133.0
4453,Donald Trump,All polls,10/7/2020,8/25/2019,8/26/2019,YouGov,B,1000.0,a,0.1246738,0.0,39.0,54.0,39.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2sg92elcx1/tabs_Trump_Tweets_20190825.pdf,59441,101806,8/27/2019,19:17:36  7 Oct 2020,18134.0
4455,Donald Trump,All polls,10/7/2020,8/24/2019,8/27/2019,YouGov,B,1500.0,a,0.18701071,0.0,42.0,49.0,42.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b17i8aeg5p/econTabReport.pdf,59452,101857,8/28/2019,19:17:36  7 Oct 2020,18135.0
4456,Donald Trump,All polls,10/7/2020,8/26/2019,8/27/2019,YouGov,B,1000.0,a,0.12530154,0.0,40.0,54.0,40.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/rba1xdt1lx/tabs_Trump_Tweets_20190826.pdf,59448,101836,8/27/2019,19:17:36  7 Oct 2020,18135.0
4464,Donald Trump,All polls,10/7/2020,8/27/2019,8/28/2019,YouGov,B,1000.0,a,0.12594054,0.0,44.0,49.0,44.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/q4f6f4wkf2/tabs_Trump_Tweets_20190827.pdf,59456,102035,8/28/2019,19:17:36  7 Oct 2020,18136.0
4468,Donald Trump,All polls,10/7/2020,8/28/2019,8/29/2019,YouGov,B,1000.0,a,0.12658702,0.0,42.0,52.0,42.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cvnec4bf7v/tabs_Trump_Tweets_20190828.pdf,59463,102053,8/30/2019,19:17:36  7 Oct 2020,18137.0
4474,Donald Trump,All polls,10/7/2020,8/29/2019,8/31/2019,YouGov,B,1000.0,a,0.12658293,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p0d2ieuwac/tabs_Trump_Tweets_20190829.pdf,59470,102073,9/3/2019,19:17:36  7 Oct 2020,18139.0
4479,Donald Trump,All polls,10/7/2020,8/30/2019,9/1/2019,YouGov,B,1000.0,a,0.12590794,0.0,44.0,49.0,44.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pf0hfem52o/tabs_Trump_Tweets_20190830.pdf,59471,102075,9/3/2019,19:17:36  7 Oct 2020,18140.0
4481,Donald Trump,All polls,10/7/2020,8/31/2019,9/1/2019,YouGov,B,1000.0,a,0.1252447,0.0,44.0,50.0,44.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ocp3l2d7nm/tabs_Trump_Tweets_20190831.pdf,59472,102077,9/3/2019,19:17:36  7 Oct 2020,18140.0
4486,Donald Trump,All polls,10/7/2020,9/1/2019,9/2/2019,YouGov,B,1000.0,a,0.12459288,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1x37ff7cpb/tabs_Trump_Tweets_20190901.pdf,59483,102136,9/3/2019,19:17:36  7 Oct 2020,18141.0
