,president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp,datenumber
2694,Donald Trump,All polls,10/7/2020,8/26/2018,8/28/2018,YouGov,B,1500.0,a,0.18647681,0.0,41.0,48.0,41.923164,49.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/krhk8brhhw/econTabReport.pdf,53802,86484,8/29/2018,19:17:36  7 Oct 2020,17771.0
2697,Donald Trump,All polls,10/7/2020,8/27/2018,8/29/2018,YouGov,B,1000.0,a,0.12499897,0.0,39.0,51.0,39.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/e93fscpfis/tabs_Trump_Tweets_20180827.pdf,53822,86515,8/31/2018,19:17:36  7 Oct 2020,17772.0
2707,Donald Trump,All polls,10/7/2020,8/28/2018,8/30/2018,YouGov,B,1000.0,a,0.12572307,0.0,43.0,50.0,43.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jewa4rlsle/tabs_Trump_Tweets_20180828.pdf,53824,86519,8/31/2018,19:17:36  7 Oct 2020,17773.0
2710,Donald Trump,All polls,10/7/2020,8/29/2018,8/30/2018,YouGov,B,1000.0,a,0.1263954,0.0,38.0,54.0,38.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4ys8d8zo6u/tabs_Trump_Tweets_20180829.pdf,53823,86517,8/31/2018,19:17:36  7 Oct 2020,17773.0
2717,Donald Trump,All polls,10/7/2020,8/30/2018,8/31/2018,YouGov,B,1000.0,a,0.12641774,0.0,39.0,50.0,39.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bxo9pxyxu7/tabs_Trump_Tweets_20180830.pdf,53837,86546,9/3/2018,19:17:36  7 Oct 2020,17774.0
2718,Donald Trump,All polls,10/7/2020,8/31/2018,9/1/2018,YouGov,B,1000.0,a,0.12578993,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4d5ypt67lq/tabs_Trump_Tweets_20180831.pdf,53838,86547,9/3/2018,19:17:36  7 Oct 2020,17775.0
2727,Donald Trump,All polls,10/7/2020,9/1/2018,9/2/2018,YouGov,B,1000.0,a,0.12511905,0.0,39.0,53.0,39.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dpp3l6zkf3/tabs_Trump_Tweets_20180901.pdf,56978,91969,11/28/2018,19:17:36  7 Oct 2020,17776.0
2729,Donald Trump,All polls,10/7/2020,9/2/2018,9/4/2018,YouGov,B,1500.0,a,0.1866895,0.0,38.0,53.0,38.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/22joa4cprz/econTabReport.pdf,53860,86614,9/5/2018,19:17:36  7 Oct 2020,17778.0
2731,Donald Trump,All polls,10/7/2020,9/2/2018,9/3/2018,YouGov,B,1000.0,a,0.12445967,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0hymyxg17p/tabs_Trump_Tweets_20180902.pdf,56979,91971,11/28/2018,19:17:36  7 Oct 2020,17777.0
2733,Donald Trump,All polls,10/7/2020,9/3/2018,9/4/2018,YouGov,B,1000.0,a,0.12505479,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ofam3sco9l/tabs_Trump_Tweets_20180903.pdf,53881,86651,9/6/2018,19:17:36  7 Oct 2020,17778.0
2736,Donald Trump,All polls,10/7/2020,9/4/2018,9/5/2018,YouGov,B,1000.0,a,0.12566109,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qt2zql3bg8/tabs_Trump_Tweets_20180904.pdf,53882,86653,9/6/2018,19:17:36  7 Oct 2020,17779.0
2739,Donald Trump,All polls,10/7/2020,9/5/2018,9/6/2018,YouGov,B,1000.0,a,0.12627888,0.0,42.0,49.0,42.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6qyuifu9xa/tabs_Trump_Tweets_20180905.pdf,53883,86655,9/6/2018,19:17:36  7 Oct 2020,17780.0
2748,Donald Trump,All polls,10/7/2020,9/6/2018,9/7/2018,YouGov,B,1000.0,a,0.12624689,0.0,37.0,55.0,37.923164,56.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/rquc8sgfz4/tabs_Trump_Tweets_20180906.pdf,53922,86730,9/10/2018,19:17:36  7 Oct 2020,17781.0
2755,Donald Trump,All polls,10/7/2020,9/7/2018,9/9/2018,YouGov,B,1000.0,a,0.1254832,0.0,39.0,51.0,39.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vyhuyggj7b/tabs_Trump_Tweets_20180907.pdf,53923,86732,9/10/2018,19:17:36  7 Oct 2020,17783.0
2759,Donald Trump,All polls,10/7/2020,9/8/2018,9/9/2018,YouGov,B,1000.0,a,0.12471201,0.0,39.0,53.0,39.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/co1sufk5dc/tabs_Trump_Tweets_20180908.pdf,53924,86734,9/10/2018,19:17:36  7 Oct 2020,17783.0
2761,Donald Trump,All polls,10/7/2020,9/9/2018,9/10/2018,YouGov,B,1000.0,a,0.12395288,0.0,37.0,55.0,37.923164,56.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/olhnxye7ex/tabs_Trump_Tweets_20180909.pdf,53994,86905,9/13/2018,19:17:36  7 Oct 2020,17784.0
2763,Donald Trump,All polls,10/7/2020,9/9/2018,9/11/2018,YouGov,B,1500.0,a,0.18592932,0.0,42.0,48.0,42.923164,49.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sc59yl78f2/econTabReport.pdf,53964,86840,9/12/2018,19:17:36  7 Oct 2020,17785.0
2765,Donald Trump,All polls,10/7/2020,9/10/2018,9/11/2018,YouGov,B,1000.0,a,0.12444782,0.0,38.0,54.0,38.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7cql9h3g64/tabs_Trump_Tweets_20180910.pdf,53995,86907,9/13/2018,19:17:36  7 Oct 2020,17785.0
2769,Donald Trump,All polls,10/7/2020,9/11/2018,9/12/2018,YouGov,B,1000.0,a,0.12497414,0.0,39.0,51.0,39.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/tpeeshaniq/tabs_Trump_Tweets_20180911.pdf,53996,86909,9/13/2018,19:17:36  7 Oct 2020,17786.0
2771,Donald Trump,All polls,10/7/2020,9/12/2018,9/13/2018,YouGov,B,1000.0,a,0.12549288,0.0,38.0,52.0,38.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vzybnws011/tabs_Trump_Tweets_20180912.pdf,54053,87195,9/17/2018,19:17:36  7 Oct 2020,17787.0
2775,Donald Trump,All polls,10/7/2020,9/14/2018,9/14/2018,YouGov,B,1000.0,a,0.12536284,0.0,39.0,53.0,39.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/lxbzdzk0vk/tabs_Trump_Tweets_20180913.pdf,54054,87197,9/17/2018,19:17:36  7 Oct 2020,17788.0
2781,Donald Trump,All polls,10/7/2020,9/14/2018,9/15/2018,YouGov,B,1000.0,a,0.12458424,0.0,39.0,51.0,39.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d3fm844drw/tabs_Trump_Tweets_20180914.pdf,54055,87199,9/17/2018,19:17:36  7 Oct 2020,17789.0
2783,Donald Trump,All polls,10/7/2020,9/15/2018,9/16/2018,YouGov,B,1000.0,a,0.12381798,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/78x2czgws9/tabs_Trump_Tweets_20180915.pdf,54056,87201,9/17/2018,19:17:36  7 Oct 2020,17790.0
2788,Donald Trump,All polls,10/7/2020,9/16/2018,9/17/2018,YouGov,B,1000.0,a,0.12306375,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dqnqbudc56/tabs_Trump_Tweets_20180916.pdf,56980,91973,11/28/2018,19:17:36  7 Oct 2020,17791.0
2789,Donald Trump,All polls,10/7/2020,9/16/2018,9/18/2018,YouGov,B,1500.0,a,0.18459562,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9th9okzc75/econTabReport.pdf,54101,87445,9/19/2018,19:17:36  7 Oct 2020,17792.0
2795,Donald Trump,All polls,10/7/2020,9/17/2018,9/18/2018,YouGov,B,1000.0,a,0.12292315,0.0,42.0,50.0,42.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cuowlssso5/tabs_Trump_Tweets_20180917.pdf,54174,87707,9/22/2018,19:17:36  7 Oct 2020,17792.0
2800,Donald Trump,All polls,10/7/2020,9/18/2018,9/19/2018,YouGov,B,1000.0,a,0.12278314,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qxtl0ky4wk/tabs_Trump_Tweets_20180918.pdf,54173,87705,9/22/2018,19:17:36  7 Oct 2020,17793.0
2802,Donald Trump,All polls,10/7/2020,9/19/2018,9/21/2018,YouGov,B,1000.0,a,0.12264371,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/h84p30t7kj/tabs_Trump_Tweets_20180919.pdf,54172,87703,9/22/2018,19:17:36  7 Oct 2020,17795.0
2805,Donald Trump,All polls,10/7/2020,9/20/2018,9/21/2018,YouGov,B,1000.0,a,0.1218481,0.0,41.0,49.0,41.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/09v1985w1c/tabs_Trump_Tweets_20180920.pdf,54171,87701,9/22/2018,19:17:36  7 Oct 2020,17795.0
2814,Donald Trump,All polls,10/7/2020,9/21/2018,9/22/2018,YouGov,B,1000.0,a,0.12053369,0.0,39.0,52.0,39.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/11kdrctlmk/tabs_Trump_Tweets_20180921.pdf,55853,89431,9/25/2018,19:17:36  7 Oct 2020,17796.0
2817,Donald Trump,All polls,10/7/2020,9/22/2018,9/23/2018,YouGov,B,1000.0,a,0.1192044,0.0,37.0,53.0,37.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/r5j1ug3twz/tabs_Trump_Tweets_20180922.pdf,55854,89433,9/25/2018,19:17:36  7 Oct 2020,17797.0
2821,Donald Trump,All polls,10/7/2020,9/23/2018,9/24/2018,YouGov,B,1000.0,a,0.11791683,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/r8wm6npw2v/tabs_Trump_Tweets_20180923.pdf,55855,89435,9/25/2018,19:17:36  7 Oct 2020,17798.0
2822,Donald Trump,All polls,10/7/2020,9/23/2018,9/25/2018,YouGov,B,1500.0,a,0.17687524,0.0,40.0,50.0,40.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m6ng12ro4y/econTabReport.pdf,55881,89537,9/26/2018,19:17:36  7 Oct 2020,17799.0
2825,Donald Trump,All polls,10/7/2020,9/24/2018,9/25/2018,YouGov,B,1000.0,a,0.11774164,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pkpjmzh2dv/tabs_Trump_Tweets_20180924.pdf,55880,89535,9/26/2018,19:17:36  7 Oct 2020,17799.0
2827,Donald Trump,All polls,10/7/2020,9/26/2018,9/26/2018,YouGov,B,1000.0,a,0.11756717,0.0,44.0,50.0,44.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/01vyr1x390/tabs_Trump_Tweets_20180925.pdf,55918,89602,9/28/2018,19:17:36  7 Oct 2020,17800.0
2835,Donald Trump,All polls,10/7/2020,9/26/2018,9/27/2018,YouGov,B,1000.0,a,0.11739343,0.0,42.0,50.0,42.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/v7j8m0hs32/tabs_Trump_Tweets_20180926.pdf,55931,89621,9/29/2018,19:17:36  7 Oct 2020,17801.0
2836,Donald Trump,All polls,10/7/2020,9/27/2018,9/28/2018,YouGov,B,2607.0,a,0.30418954,0.0,39.0,49.0,39.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b7lpip363k/tabs_Trump_Tweets_20180927.pdf,55932,89623,9/29/2018,19:17:36  7 Oct 2020,17802.0
2845,Donald Trump,All polls,10/7/2020,9/28/2018,9/29/2018,YouGov,B,1000.0,a,0.11676898,0.0,42.0,51.0,42.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/mcalmvvw4c/tabs_Trump_Tweets_20180928.pdf,55940,89640,10/1/2018,19:17:36  7 Oct 2020,17803.0
2850,Donald Trump,All polls,10/7/2020,9/29/2018,9/30/2018,YouGov,B,1000.0,a,0.11685682,0.0,38.0,54.0,38.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c6rta4q9k5/tabs_Trump_Tweets_20180929.pdf,55941,89642,10/1/2018,19:17:36  7 Oct 2020,17804.0
2852,Donald Trump,All polls,10/7/2020,9/30/2018,10/2/2018,YouGov,B,1500.0,a,0.17521781,0.0,37.0,52.0,37.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sodq3s3gan/econTabReport.pdf,56015,89820,10/3/2018,19:17:36  7 Oct 2020,17806.0
2856,Donald Trump,All polls,10/7/2020,9/30/2018,10/1/2018,YouGov,B,1000.0,a,0.11681187,0.0,39.0,52.0,39.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/sseiih7n1k/tabs_Trump_Tweets_20180930.pdf,55968,89689,10/1/2018,19:17:36  7 Oct 2020,17805.0
2859,Donald Trump,All polls,10/7/2020,10/1/2018,10/2/2018,YouGov,B,1000.0,a,0.11821089,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7tr70zngqx/tabs_Trump_Tweets_20181001.pdf,56981,91975,11/28/2018,19:17:36  7 Oct 2020,17806.0
2865,Donald Trump,All polls,10/7/2020,10/2/2018,10/3/2018,YouGov,B,1000.0,a,0.11930897,0.0,42.0,49.0,42.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ow430zw89r/tabs_Trump_Tweets_20181002.pdf,56029,89855,10/4/2018,19:17:36  7 Oct 2020,17807.0
2869,Donald Trump,All polls,10/7/2020,10/3/2018,10/4/2018,YouGov,B,1000.0,a,0.12046755,0.0,40.0,50.0,40.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bkhjw7cgfy/tabs_Trump_Tweets_20181003.pdf,56046,89887,10/5/2018,19:17:36  7 Oct 2020,17808.0
2874,Donald Trump,All polls,10/7/2020,10/4/2018,10/6/2018,YouGov,B,1000.0,a,0.12103473,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/8g0sulyzm5/tabs_Trump_Tweets_20181004.pdf,56072,89929,10/7/2018,19:17:36  7 Oct 2020,17810.0
2880,Donald Trump,All polls,10/7/2020,10/5/2018,10/6/2018,YouGov,B,1000.0,a,0.12099575,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7zpml34597/tabs_Trump_Tweets_20181005.pdf,56073,89931,10/7/2018,19:17:36  7 Oct 2020,17810.0
2882,Donald Trump,All polls,10/7/2020,10/6/2018,10/7/2018,YouGov,B,1000.0,a,0.12097518,0.0,42.0,53.0,42.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9ncpzd7h30/tabs_Trump_Tweets_20181006.pdf,56078,89937,10/8/2018,19:17:36  7 Oct 2020,17811.0
2886,Donald Trump,All polls,10/7/2020,10/7/2018,10/9/2018,YouGov,B,1500.0,a,0.18143221,0.0,40.0,50.0,40.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cmlqh7mlw7/econTabReport.pdf,56140,90108,10/10/2018,19:17:36  7 Oct 2020,17813.0
2887,Donald Trump,All polls,10/7/2020,10/7/2018,10/8/2018,YouGov,B,1000.0,a,0.12095481,0.0,38.0,54.0,38.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/x1nip9v7yx/tabs_Trump_Tweets_20181007.pdf,56105,89993,10/9/2018,19:17:36  7 Oct 2020,17812.0
2892,Donald Trump,All polls,10/7/2020,10/8/2018,10/10/2018,YouGov,B,1000.0,a,0.12216906,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2ftm0ghenh/tabs_Trump_Tweets_20181008.pdf,56151,90135,10/11/2018,19:17:36  7 Oct 2020,17814.0
2895,Donald Trump,All polls,10/7/2020,10/9/2018,10/11/2018,YouGov,B,1000.0,a,0.1227593,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0asjd6d80n/tabs_Trump_Tweets_20181009.pdf,56152,90137,10/11/2018,19:17:36  7 Oct 2020,17815.0
2899,Donald Trump,All polls,10/7/2020,10/10/2018,10/11/2018,YouGov,B,1000.0,a,0.12241315,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qbu59w1jyf/tabs_Trump_Tweets_20181010.pdf,56176,90180,10/12/2018,19:17:36  7 Oct 2020,17815.0
2909,Donald Trump,All polls,10/7/2020,10/12/2018,10/13/2018,YouGov,B,1000.0,a,0.11897206,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/s7am4987h9/tabs_Trump_Tweets_20181012.pdf,56238,90329,10/16/2018,19:17:36  7 Oct 2020,17817.0
2910,Donald Trump,All polls,10/7/2020,10/12/2018,10/14/2018,YouGov,B,1000.0,a,0.11897206,0.0,41.0,54.0,41.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c16fn3g9mn/tabs_Trump_Tweets_20181011.pdf,56239,90331,10/16/2018,19:17:36  7 Oct 2020,17818.0
2913,Donald Trump,All polls,10/7/2020,10/13/2018,10/15/2018,YouGov,B,1000.0,a,0.11755967,0.0,39.0,54.0,39.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/d752ts8ndl/tabs_Trump_Tweets_20181013.pdf,56240,90333,10/16/2018,19:17:36  7 Oct 2020,17819.0
2919,Donald Trump,All polls,10/7/2020,10/14/2018,10/15/2018,YouGov,B,1000.0,a,0.11615245,0.0,40.0,51.0,40.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ns2wl29ocd/tabs_Trump_Tweets_20181014.pdf,56241,90335,10/16/2018,19:17:36  7 Oct 2020,17819.0
2920,Donald Trump,All polls,10/7/2020,10/14/2018,10/16/2018,YouGov,B,1500.0,a,0.17422867,0.0,41.0,48.0,41.923164,49.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7dh1943i0z/econTabReport.pdf,56274,90426,10/17/2018,19:17:36  7 Oct 2020,17820.0
2926,Donald Trump,All polls,10/7/2020,10/15/2018,10/16/2018,YouGov,B,1000.0,a,0.11584936,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/t9rfh2kwz5/tabs_Trump_Tweets_20181015.pdf,56264,90411,10/17/2018,19:17:36  7 Oct 2020,17820.0
2931,Donald Trump,All polls,10/7/2020,10/16/2018,10/17/2018,YouGov,B,1000.0,a,0.115604,0.0,43.0,51.0,43.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ergk0i7u7m/tabs_Trump_Tweets_20181016.pdf,56299,90477,10/18/2018,19:17:36  7 Oct 2020,17821.0
2933,Donald Trump,All polls,10/7/2020,10/17/2018,10/19/2018,YouGov,B,1000.0,a,0.1153612,0.0,39.0,51.0,39.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/04aikbwu6p/tabs_Trump_Tweets_20181017.pdf,56310,90505,10/19/2018,19:17:36  7 Oct 2020,17823.0
2938,Donald Trump,All polls,10/7/2020,10/18/2018,10/20/2018,YouGov,B,1000.0,a,0.11455138,0.0,40.0,54.0,40.923164,55.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/norkkqn2ik/tabs_Trump_Tweets_20181018.pdf,56323,90534,10/20/2018,19:17:36  7 Oct 2020,17824.0
2945,Donald Trump,All polls,10/7/2020,10/19/2018,10/21/2018,YouGov,B,1000.0,a,0.11317862,0.0,42.0,49.0,42.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ibsrf0gc3n/tabs_Trump_Tweets_20181019.pdf,56333,90554,10/21/2018,19:17:36  7 Oct 2020,17825.0
2947,Donald Trump,All polls,10/7/2020,10/20/2018,10/21/2018,YouGov,B,1000.0,a,0.1119102,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/y10h403yc6/tabs_Trump_Tweets_20181020.pdf,56338,90568,10/22/2018,19:17:36  7 Oct 2020,17825.0
2950,Donald Trump,All polls,10/7/2020,10/17/2018,10/25/2018,YouGov,B,2321.0,rv,0.25974359,0.0,43.0,53.0,43.923164,54.870313,,,https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/Toplines%20GW%20Politics%20Poll%20Wave%203%20NOVEMBER%203%202018%20-%20Final.pdf,56786,91503,11/5/2018,19:17:36  7 Oct 2020,17829.0
2952,Donald Trump,All polls,10/7/2020,10/21/2018,10/22/2018,YouGov,B,1000.0,a,0.1123799,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2iytkw3v85/tabs_Trump_Tweets_20181021.pdf,56377,90634,10/23/2018,19:17:36  7 Oct 2020,17826.0
2953,Donald Trump,All polls,10/7/2020,10/21/2018,10/23/2018,YouGov,B,1500.0,a,0.16856984,0.0,42.0,50.0,42.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n2801y1hk9/econTabReport.pdf,56447,90784,10/24/2018,19:17:36  7 Oct 2020,17827.0
2959,Donald Trump,All polls,10/7/2020,10/22/2018,10/23/2018,YouGov,B,1000.0,a,0.11377286,0.0,41.0,50.0,41.923164,51.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/adok6nv21u/tabs_Trump_Tweets_20181022.pdf,56410,90675,10/24/2018,19:17:36  7 Oct 2020,17827.0
2963,Donald Trump,All polls,10/7/2020,10/23/2018,10/24/2018,YouGov,B,1000.0,a,0.11587488,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/exf5xf01ox/tabs_Trump_Tweets_20181023.pdf,56455,90802,10/25/2018,19:17:36  7 Oct 2020,17828.0
2967,Donald Trump,All polls,10/7/2020,10/25/2018,10/25/2018,YouGov,B,1000.0,a,0.11740296,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/bkmzoil1va/tabs_Trump_Tweets_20181024.pdf,56478,90840,10/26/2018,19:17:36  7 Oct 2020,17829.0
2971,Donald Trump,All polls,10/7/2020,10/25/2018,10/26/2018,YouGov,B,1000.0,a,0.11842358,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vtlh9kp4d3/tabs_Trump_Tweets_20181025.pdf,56490,90866,10/26/2018,19:17:36  7 Oct 2020,17830.0
2977,Donald Trump,All polls,10/7/2020,10/26/2018,10/28/2018,YouGov,B,1000.0,a,0.11925739,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jig04aojwy/tabs_Trump_Tweets_20181026.pdf,56496,90880,10/28/2018,19:17:36  7 Oct 2020,17832.0
2978,Donald Trump,All polls,10/7/2020,10/27/2018,10/29/2018,YouGov,B,1000.0,a,0.12010665,0.0,40.0,53.0,40.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/uow9oysc91/tabs_Trump_Tweets_20181027.pdf,56504,90894,10/29/2018,19:17:36  7 Oct 2020,17833.0
2983,Donald Trump,All polls,10/7/2020,10/28/2018,10/30/2018,YouGov,B,1500.0,a,0.18089029,0.0,40.0,52.0,40.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p8wvf16d2j/econTabReport.pdf,56593,91099,10/31/2018,19:17:36  7 Oct 2020,17834.0
2985,Donald Trump,All polls,10/7/2020,10/28/2018,10/29/2018,YouGov,B,1000.0,a,0.12059353,0.0,39.0,57.0,39.923164,58.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/4w4fjtoqqe/tabs_Trump_Tweets_20181028.pdf,56560,90997,10/30/2018,19:17:36  7 Oct 2020,17833.0
2989,Donald Trump,All polls,10/7/2020,10/29/2018,10/31/2018,YouGov,B,1000.0,a,0.12228995,0.0,42.0,53.0,42.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/zw6i0uwn1j/tabs_Trump_Tweets_20181029.pdf,56592,91097,10/31/2018,19:17:36  7 Oct 2020,17835.0
2992,Donald Trump,All polls,10/7/2020,10/30/2018,10/31/2018,YouGov,B,1000.0,a,0.12447408,0.0,43.0,49.0,43.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1defh18ekn/tabs_Trump_Tweets_20181030.pdf,56626,91183,10/31/2018,19:17:36  7 Oct 2020,17835.0
3000,Donald Trump,All polls,10/7/2020,10/31/2018,11/1/2018,YouGov,B,1000.0,a,0.12678268,0.0,41.0,49.0,41.923164,50.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7ol4ltum6j/tabs_Trump_Tweets_20181031.pdf,56660,91253,11/2/2018,19:17:36  7 Oct 2020,17836.0
3007,Donald Trump,All polls,10/7/2020,11/1/2018,11/3/2018,YouGov,B,1000.0,a,0.12698512,0.0,41.0,51.0,41.923164,52.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/5d0r4jbpfa/tabs_Trump_Tweets_20181101.pdf,56698,91321,11/3/2018,19:17:36  7 Oct 2020,17838.0
3013,Donald Trump,All polls,10/7/2020,11/3/2018,11/5/2018,YouGov,B,1000.0,a,0.12510211,0.0,41.0,53.0,41.923164,54.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/k9h5hidw81/tabs_Trump_Tweets_20181103.pdf,56783,91499,11/5/2018,19:17:36  7 Oct 2020,17840.0
3015,Donald Trump,All polls,10/7/2020,11/3/2018,11/4/2018,YouGov,B,1000.0,a,0.12510211,0.0,41.0,52.0,41.923164,53.870313,,,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/2jr62yauax/tabs_Trump_Tweets_20181102.pdf,56735,91404,11/4/2018,19:17:36  7 Oct 2020,17839.0
